ext_id,lat,lon,type,name,city
93406228,59.911099,10.582099,dungeon,Natursti fra Gjønnes til Ballerud Post C4,Oslo
91799993,59.885778,10.491978,special,Nedre Ås lekeplass,Oslo
93834449,59.922232,10.754032,npc,Nedre Foss Gård,Oslo
90740474,59.922423,10.755223,npc,Nedre Foss lekeplass,Oslo
91197612,59.934003,10.881003,npc,Nedre Søndre Lindeberg Lekeplass,Oslo
91279291,59.910150,10.61165,npc,Nedre Stabekk Utegym,Oslo
92557247,59.918712,10.703612,dungeon,Nedstigningstårn og gatelys - Thomas Heftyes plass,Oslo
92549363,59.916988,10.718488,dungeon,Nedstigningstårn ved Den Franske Skole,Oslo
90360623,59.950182,10.617182,dungeon,Nei,Oslo
93214157,59.914831,10.976831,dungeon,Nesåsen bunkers 1,Oslo
90841239,59.908585,10.787185,npc,Nipes,Oslo
92557362,59.917474,10.699774,npc,Nobels Firehydrant,Oslo
91674552,59.911523,10.730423,dungeon,Nobels Fredssenter,Oslo
92098972,59.879114,10.853114,npc,Nøklesvingen lekeplass,Oslo
92432052,59.920066,10.726266,npc,Nomaden Reisebutikk,Oslo
91319787,59.956919,10.743919,npc,Nordberg Gård,Oslo
92334115,59.936403,10.773003,npc,Nordkappgata streetbasket,Oslo
90948608,59.940699,10.772099,npc,Nordpolen skole,Oslo
90617152,59.928943,10.518943,dungeon,Nordre Kolsåstopp,Oslo
90453599,59.937028,10.788128,npc,Nordre Sinsen Gård,Oslo
93304931,59.947393,10.744893,dungeon,Nordre Taasen Gård,Oslo
92677992,59.872852,10.794852,special,Nordseterormene,Oslo
90336874,59.859049,10.802049,dungeon,Nordstrand kirke,Oslo
90336868,59.859865,10.806865,dungeon,Nordstrand kirkegård,Oslo
90365896,59.861057,10.795057,special,Nordstrand Krigsminnesmerke,Oslo
90354680,59.864047,10.786047,dungeon,Nordstrand Togstasjon,Oslo
92251555,59.936493,10.609093,dungeon,Nordveien Lekeplass,Oslo
91030459,59.927348,10.780548,dungeon,Norges største redningsaksjon Carl Fredriksens Transport 1942/43,Oslo
93732402,59.910197,10.745997,npc,Norges Storting,Oslo
91918814,59.857112,10.462112,npc,Norsk Jeger-og Fiskerforbund,Oslo
90338566,59.891255,10.779055,dungeon,Norway Cup,Oslo
92951177,59.911193,10.761193,npc,Norwegian 8 bit,Oslo
90783595,59.913798,10.757198,npc,Norwegian Lady,Oslo
90365881,59.863091,10.795091,dungeon,NTK - Nordstrand Tennisklubb,Oslo
91855740,59.913003,10.730503,npc,Nude Stone,Oslo
93407612,59.956673,10.766373,dungeon,Nydalsdammen,Oslo
93609007,59.904513,10.799313,npc,Nygårdskollen Lekeplass,Oslo
91438489,59.912474,10.714574,npc,Observatorie Terrasse Tennisbane,Oslo
90961041,59.913008,10.717908,npc,Observatoriet i Oslo,Oslo
91855730,59.912448,10.726448,npc,Observing,Oslo
91279252,59.899763,10.596263,npc,Oh No,Oslo
93421925,59.928198,10.805398,dungeon,Økern T,Oslo
91279269,59.904093,10.612493,npc,Oksenøya Playground,Oslo
91286049,59.923259,10.778359,special,Ola Narr,Oslo
91110450,59.926101,10.594101,npc,Ola Valdris Lekeplass,Oslo
90354202,59.922996,10.758396,special,Olaf Ryes Plass Fountain,Oslo
90368359,59.887860,10.85286,dungeon,Olav Nygard Quote on Wall,Oslo
90265484,59.933801,10.829001,dungeon,Old Christiania Printer,Oslo
90358085,59.900469,10.635369,npc,Old Fornebu Bunker,Oslo
90384677,59.888836,10.596836,special,Old Fornebu Runway,Oslo
92559342,59.925632,10.718932,npc,Old Streetlamp,Oslo
90354348,59.918807,10.771307,special,Oldemors Hage,Oslo
91197200,59.940382,10.897182,dungeon,Ole Reistad,Oslo
91032569,59.939867,10.501567,dungeon,Omfavnelse,Oslo
90889872,59.931814,10.746114,npc,Omsorg,Oslo
91862300,59.908758,10.726058,npc,Onda / Ling Ling-bygningen,Oslo
91234761,59.918122,10.587722,npc,Onkel Blaa Café,Oslo
93483283,59.906874,10.753574,npc,Opera Wall For Blind,Oslo
90337429,59.906154,10.846854,dungeon,Oppsal Arena,Oslo
93344403,59.894114,10.842114,npc,Oppsal Samfunnshus,Oslo
91612867,59.897922,10.849922,special,Oppsalstubben Lekeplass,Oslo
91250586,59.929398,10.787798,npc,Orange Bear,Oslo
90448117,59.948099,10.770099,npc,Orange Bo,Oslo
93045540,59.981083,10.740083,dungeon,Origo of Oslo,Oslo
92951188,59.915858,10.760758,npc,Ormen under byen,Oslo
91980748,59.877042,10.762042,dungeon,Ormøy Kirke,Oslo
90354195,59.930888,10.757788,special,Oscar Braathen Statue,Oslo
90412330,59.926994,10.711494,dungeon,Oscar Mathisen,Oslo
90352738,59.910898,10.693898,special,Oscarshall,Oslo
93500659,59.906010,10.76971,npc,Oslo Bispedømmeråd,Oslo
90318552,59.912957,10.734657,npc,Oslo city hall,Oslo
90316974,59.911578,10.734178,npc,Oslo City Hall - Entrance,Oslo
90162621,59.906387,10.735287,npc,Oslo Cruise Terminal,Oslo
91855753,59.915255,10.728155,npc,Oslo Ibsen Quotes,Oslo
90398066,59.917943,10.861943,dungeon,Oslo kommunes Skoger - Haugerud,Oslo
92208582,59.846042,10.847042,dungeon,Oslo kommunes skoger Brattli gård,Oslo
92922538,59.901075,10.622075,dungeon,Oslo Lufthavn Gamle Flytaarn,Oslo
90714897,59.920872,10.760272,npc,Oslo Public Library - Grunerløkka,Oslo
92878553,59.941891,10.752791,dungeon,Oslo skatehall,Oslo
90250035,59.925168,10.799668,dungeon,Oslo Tennis Arena,Oslo
92572623,59.911139,10.729739,npc,Oslo V 1872,Oslo
93682555,59.903148,10.605148,dungeon,Oslofjord Folkehøyskole,Oslo
90362542,59.940254,10.607054,dungeon,Østerås Kirke,Oslo
91058546,59.939034,10.608034,npc,Østerås Stasjon,Oslo
91054519,59.932190,10.87049,npc,Østmarka Tunnel,Oslo
90337663,59.889190,10.86569,dungeon,Østmarksetra infoskilt,Oslo
90338665,59.851177,10.881177,dungeon,Østmarkskapellet,Oslo
90366395,59.922148,10.819848,dungeon,Østre Aker Kirke,Oslo
93123090,59.917950,10.79585,npc,Østre bekkedrag lekeplass,Oslo
93746959,59.895977,10.741977,npc,Østre Hovedøya naturreservat,Oslo
91059575,59.935122,10.888122,npc,Østre Lindeberg Lekeplass,Oslo
91197623,59.932057,10.878057,npc,Østre Lindebergskogen Lekeplass,Oslo
91569426,59.891852,10.524852,npc,Otto Sverdrup,Oslo
92300236,59.896802,10.613002,npc,outdoor gym,Oslo
90832411,59.912563,10.729463,npc,Overkropp Hugget i Stein,Oslo
93604804,59.932044,10.562044,dungeon,Øverland Gård Selskapslokaler,Oslo
93604799,59.938003,10.560003,dungeon,Øverland turskilt,Oslo
93211351,59.945847,10.988847,special,Øvre Grønliveien fotballbane,Oslo
92927021,59.930091,10.658091,dungeon,Øvre Ullern Lekeplass,Oslo
90353913,59.927006,10.740306,special,P. Chr. Asbjørnsen,Oslo
90828173,59.915711,10.713311,npc,P. Munthe-Kaas,Oslo
93746909,59.934096,10.718296,npc,På en grønnmalt benk,Oslo
90412343,59.908251,10.814951,dungeon,På Hjul,Oslo
93012866,59.885630,10.53443,dungeon,Padlern,Oslo
91612216,59.914913,10.733813,special,Påfugl,Oslo
90366368,59.923663,10.647163,dungeon,Papegøye,Oslo
91298895,59.928948,10.768748,special,Park Københavngata,Oslo
91915999,59.906066,10.789166,npc,Parkens edderkoppnett,Oslo
90366254,59.896029,10.812029,special,Parkgutt/Gutt med sydvest i bronse,Oslo
93319235,59.956606,10.647606,dungeon,Parsellhagen lekeplass,Oslo
90354340,59.941712,10.770212,dungeon,Patentstyret,Oslo
90365854,59.930651,10.793251,dungeon,Peer and Anitra in the Desert,Oslo
91657645,59.910148,10.728548,npc,Pelle-gruppa minnestatue,Oslo
90354541,59.931061,10.776661,dungeon,Penguin Sculpture,Oslo
93058497,59.916790,10.78759,npc,Petersborg lekeplass,Oslo
93407725,59.863828,10.907828,dungeon,Petersbråten,Oslo
90426717,59.908201,10.815401,dungeon,Petersens Lin og Bomullsvarefabrikk,Oslo
92098994,59.882951,10.852951,npc,Pi,Oslo
90354050,59.908610,10.75081,dungeon,Pier Close to Oslo Opera,Oslo
90338356,59.937342,10.641342,dungeon,Piggie Statue,Oslo
91657704,59.928355,10.701555,special,Pike med Øgle,Oslo
92353955,59.928344,10.717644,npc,Piken med humleranken,Oslo
90344899,59.919685,10.737885,special,Pilestredet Park,Oslo
93440770,59.927546,10.817446,dungeon,Pillar at Kuben,Oslo
93633297,59.977870,10.72387,dungeon,Pina,Oslo
90354608,59.946156,10.782156,dungeon,Pingvinene,Oslo
90543862,59.891870,10.51787,dungeon,Pinsekirken Sandvika,Oslo
90353216,59.916394,10.716594,dungeon,Pipe In The Street,Oslo
90316987,59.911230,10.73563,dungeon,Piperen i Piperviken,Oslo
90353018,59.930004,10.709404,dungeon,Pippi og Dinosaur,Oslo
91878481,59.942567,10.607567,dungeon,Pippijaga,Oslo
91445217,59.885117,10.535117,npc,Place,Oslo
93746976,59.894475,10.725375,npc,Plantelivsfredning,Oslo
93483389,59.913622,10.744122,npc,Play! Pokémon Store,Oslo
93318667,59.935974,10.998974,npc,Playground Nordbyringen,Oslo
93721280,59.904096,10.484096,npc,Playground with a view,Oslo
90889881,59.931030,10.74473,npc,Plinth,Oslo
93318722,59.932919,11.016919,npc,Plogfaret lekeplass,Oslo
92098952,59.880860,10.84486,npc,Point At Hill,Oslo
90364578,59.912120,10.73272,npc,Pokemon Nest,Oslo
92391972,59.913139,10.759239,npc,Poking Sticks,Oslo
90354404,59.898094,10.774194,special,Polekspedisjon,Oslo
90366241,59.915736,10.810936,special,Polyhedrons,Oslo
91147340,59.904961,10.539961,dungeon,Post 3: Solbergar Gård,Oslo
93406986,59.869860,10.77286,dungeon,Post i butikk Ulvøya,Oslo
92945393,59.928266,10.750266,npc,Posten Kiellands hus,Oslo
93211460,59.937899,11.020899,dungeon,Posten Løvenstad,Oslo
93809241,59.924574,10.826374,dungeon,Postens Bedrifts- Og Frimerketjeneste,Oslo
93242725,59.906196,10.791296,npc,Postvogna lekeplass,Oslo
91403444,59.935390,10.47789,dungeon,Prekestolen,Oslo
90359953,59.956818,10.877818,npc,Prestegård,Oslo
93523012,59.895865,10.541865,dungeon,Presteveien,Oslo
91279418,59.894104,10.540104,npc,Presteveiens Opprinnelige Utgangspunkt 1876,Oslo
90332633,59.925309,10.485709,dungeon,Primavera,Oslo
90399116,59.949078,10.595078,dungeon,Pro Patria,Oslo
90353690,59.919590,10.72729,special,Public Toilet,Oslo
91657641,59.909359,10.721359,dungeon,Pushwagnerskuret,Oslo
93834441,59.919875,10.752075,npc,Pussel Gubbar,Oslo
91687406,59.907611,10.760411,dungeon,Pyramidene,Oslo
90634157,59.890870,10.51987,npc,Quadro Ferro,Oslo
90338007,59.896535,10.725135,dungeon,Quarry Diabas,Oslo
91655483,59.878164,10.805164,npc,Radarveien Lekeplass,Oslo
90352930,59.919082,10.702482,dungeon,Radionette,Oslo
91182333,59.918732,10.515932,dungeon,Radiotower At Kolsåstoppen,Oslo
90366413,59.929010,10.66001,npc,Radiumhospitalet Bussholdeplass,Oslo
93604809,59.951169,10.562169,dungeon,Rådyr,Oslo
90425972,59.930925,10.661425,npc,Red Arrow,Oslo
91735087,59.906991,10.746791,npc,Red Straws,Oslo
93564445,59.931099,10.944099,dungeon,Reierhull,Oslo
90412373,59.975081,10.928081,dungeon,Reindeer Statue,Oslo
91984383,59.939385,10.676985,dungeon,Reinsdyrstatue,Oslo
92559692,59.917130,10.71743,npc,Rektor Skattum,Oslo
91219920,59.912502,10.712102,npc,Relic From The Past,Oslo
90352707,59.905515,10.689815,dungeon,Rescue Tower,Oslo
90391507,59.918248,10.706248,dungeon,Rica,Oslo
93194190,59.980925,11.049925,npc,Riis Lekeplass,Oslo
93075918,59.961961,10.700961,dungeon,Riis Skjerp,Oslo
92391180,59.917822,10.736122,dungeon,Rikard Nordraaks hjem,Oslo
91009442,59.928490,10.58779,dungeon,Rikets Sal,Oslo
90525946,59.928793,10.760693,npc,Ringen Kino,Oslo
90525937,59.930312,10.760312,npc,Ringnes Bike,Oslo
91009458,59.916090,10.59519,special,Ringstabekk - 《Slottet》,Oslo
92412812,59.920204,10.604704,dungeon,Ringstabekk Stasjon,Oslo
92772523,59.900202,10.622102,dungeon,River Fornebu,Oslo
93526067,59.913375,10.758475,dungeon,Riverside ungdomshus,Oslo
91983813,59.946002,10.645502,dungeon,Røa ballbinge,Oslo
90337463,59.945969,10.643969,dungeon,Røa Bibliotek,Oslo
92872047,59.941742,10.635942,dungeon,Røa IL utegym innerste klynge,Oslo
90337460,59.949404,10.643304,dungeon,Røa kirke,Oslo
90366039,59.898138,10.798138,dungeon,Rød Bauta,Oslo
90295386,59.925552,10.774552,npc,Rodeløkka Postkontor,Oslo
90416977,59.930494,10.772494,npc,Rodeløkkens Kolonihager,Oslo
91751935,59.893156,10.777256,special,Rolf Hofmos Memorial,Oslo
92682766,59.891104,10.627804,npc,Rolfsbukta lekeplass,Oslo
92682740,59.892116,10.630116,npc,Rolfsbuktafossen,Oslo
91812488,59.911506,10.751306,npc,Rom for kunst,Oslo
91451515,59.964068,10.893068,dungeon,Romsås Deichmanske Biblotek,Oslo
90342942,59.971161,10.902161,dungeon,Romsås Idrettshall,Oslo
93343968,59.927000,10.644,dungeon,Rooster and Geese,Oslo
90399143,59.907958,10.603958,special,Roseportal,Oslo
93609924,59.924057,10.931057,dungeon,Røykås Velhus,Oslo
90398702,59.905843,10.679443,dungeon,Røykovnstue - Årheim (1700),Oslo
91671798,59.854135,10.663135,npc,Rundturer i Nesoddmarka v/Lyngveien,Oslo
90398765,59.919101,10.665401,dungeon,Rusken,Oslo
92419883,59.874182,10.838182,special,Rustad Stadion,Oslo
93419598,59.871146,10.851146,dungeon,Rustasaga Friområde,Oslo
91273194,59.929209,10.478509,dungeon,Rykkinn skatepark,Oslo
91387366,59.938161,10.904161,dungeon,S. S. Fjeldvett,Oslo
90399314,59.903689,10.764789,special,Sa,Oslo
90352689,59.916795,10.685795,special,Sæterhytten,Oslo
92016033,59.943146,10.762146,npc,Sagene IF,Oslo
92878550,59.937655,10.752755,dungeon,Sagene kirke,Oslo
93604796,59.940992,10.561992,dungeon,Saghytta,Oslo
90824538,59.928718,10.761918,npc,Salemkirken,Oslo
93225225,59.931125,10.961125,special,Samhold,Oslo
90410482,59.938724,10.768824,npc,Sandaker Senter,Oslo
93437729,59.930112,11.030112,npc,Sandbekkstua,Oslo
93526176,59.939854,10.751054,npc,Sandefjordgata lekeplass,Oslo
93243055,59.908959,10.796359,npc,Sandvolley Etterstadparken,Oslo
93406990,59.881021,10.766021,dungeon,Sandvolleyball bane,Oslo
92383756,59.895698,10.612498,npc,Sandvolleyballbane,Oslo
93318703,59.937906,10.988906,special,Sandvollyballbanen i Lørdagsrud,Oslo
91158110,59.838177,10.677177,dungeon,Sareptas krukke,Oslo
93417456,59.942000,10.661,dungeon,Satyr Sculpture,Oslo
90353826,59.907318,10.735218,dungeon,Scandinavian Star Memorial,Oslo
91218748,59.920062,10.635662,npc,Schlägergården,Oslo
90354228,59.919582,10.761882,dungeon,Schou's Clock,Oslo
91228184,59.952142,10.835042,dungeon,Secret cave,Oslo
90366007,59.863122,10.796122,dungeon,Selvaag Geit,Oslo
90559414,59.857088,10.435088,dungeon,Sem Nature Reserve,Oslo
90223349,59.911109,10.721709,npc,Serbian Embassy I Oslo,Oslo
93225178,59.944010,10.95501,dungeon,Sheikenveien lekeplass,Oslo
90265270,59.917893,10.755393,npc,Shiny Statue,Oslo
92376454,59.890930,10.61573,npc,Sign - Koksabukta,Oslo
90970843,59.919282,10.585282,npc,Signaturgården Lekeplass,Oslo
92725474,59.913297,10.638397,dungeon,Signs,Oslo
90353730,59.927820,10.72942,special,Sigrid Undset Statue,Oslo
90872225,59.920151,10.746751,npc,Sigurd Dickman,Oslo
90889843,59.934302,10.746402,npc,Sigurd Nome,Oslo
93612257,59.926836,10.944836,dungeon,Silverback Gorilla,Oslo
93724107,59.931655,10.787555,dungeon,Sinsen kirke,Oslo
90354633,59.936322,10.784022,dungeon,Sinsen kulturhus,Oslo
90354585,59.937258,10.781758,dungeon,Sinsen T-Bane,Oslo
90448098,59.933581,10.785981,npc,SinsenJordet Bauta,Oslo
90832403,59.909924,10.724724,npc,Sittende dame,Oslo
90352832,59.903109,10.701209,special,Sjøblomst,Oslo
93526268,59.888888,10.873288,dungeon,Skader på skog,Oslo
91243379,59.913117,10.595417,npc,Skallum Lekeplass,Oslo
90398591,59.934443,10.911943,special,Skansesteinen,Oslo
91219922,59.912790,10.71249,npc,Skanska,Oslo
93296546,59.923953,10.959953,npc,Skåreråsen lekeplass,Oslo
90354654,59.909294,10.784594,special,Skate Enga,Oslo
90559413,59.859169,10.441169,dungeon,Skaugumsåsen Naturreservat,Oslo
90366353,59.920891,10.634891,dungeon,Skihistorikeren,Oslo
90353861,59.919433,10.738733,dungeon,Skilpadde,Oslo
93161818,59.973896,10.999896,dungeon,Skjetten fritidssenter,Oslo
92643585,59.966826,10.999826,dungeon,Skjetten Post i butikk,Oslo
91177565,59.963901,10.506901,dungeon,Skogeier Løvenskiold-Vækerø Infoskilt,Oslo
91279347,59.911495,10.587895,npc,Skogveien lekeplass,Oslo
91199603,59.920875,10.856875,special,Skolepikene,Oslo
91027129,59.908700,10.6061,npc,Skomakeren på Stabekk,Oslo
90945135,59.909091,10.608091,dungeon,Skomakerhuset,Oslo
91215738,59.925073,10.548073,npc,Skotta Naturreservat,Oslo
90391580,59.922486,10.678986,dungeon,Skøyen Stasjon,Oslo
90366908,59.899166,10.837166,dungeon,Skøyenåsen T-Bane,Oslo
92361262,59.925140,10.68104,dungeon,Skrikende Gås,Oslo
93837767,59.927164,10.445164,npc,Skuisletta kunstgressbane,Oslo
91936521,59.861927,10.837927,npc,Skullerud Gårdskvern,Oslo
90368296,59.863961,10.846961,dungeon,Skullerud Idrettsanlegg,Oslo
93756430,59.866883,10.839883,dungeon,Skullerud T-bane stasjon,Oslo
93040066,59.960896,10.581896,dungeon,Skytterkollen Restaurant,Oslo
92353352,59.924810,10.80061,npc,Slamming The Ball,Oslo
90157236,59.888950,10.59965,npc,Slåtteeng,Oslo
93597573,59.916741,10.768341,npc,Slåttemark,Oslo
90397818,59.878995,10.845995,special,Sledge Down Hill,Oslo
91611606,59.874000,10.503,dungeon,Slependen Postkontor,Oslo
90540304,59.884956,10.502956,dungeon,Slependen Railway Station,Oslo
90352620,59.922422,10.680122,dungeon,Slim Lady Not Afraid Cold,Oslo
90164294,59.946010,10.99701,special,Slora Skatepark,Oslo
92432087,59.919488,10.727688,npc,Slottsparken Infoskilt,Oslo
90348028,59.937398,10.821698,special,Small Child,Oslo
90358076,59.900882,10.633482,npc,Smedtangen,Oslo
90352677,59.937202,10.683502,dungeon,Smestad Metro Station,Oslo
93724111,59.935366,10.680666,dungeon,Smestaddammen Infoskilf,Oslo
93674972,59.934622,10.683022,dungeon,Smestadhjemmet Veggkunst,Oslo
90353443,59.906633,10.720833,dungeon,Smiley Sculpture,Oslo
91855780,59.916821,10.722621,npc,Snake Dancer,Oslo
91865963,59.910181,10.728981,npc,Snakkende Informasjonskart,Oslo
92725491,59.887023,10.620023,dungeon,Snarøen Curlinghall,Oslo
90384683,59.880940,10.61094,dungeon,Snarøya Kirke,Oslo
92178164,59.887847,10.619847,npc,Snarøya Sportsklubb,Oslo
93676707,59.886987,10.619987,dungeon,Snarøya Tennisklubb,Oslo
90560697,59.865166,10.518166,dungeon,Snøplogen Info Sign,Oslo
92566031,59.928721,10.797621,npc,Snurrings,Oslo
90712891,59.922491,10.766291,npc,Sofienberg Kirke,Oslo
90714617,59.924260,10.76146,npc,Sofienbergparken,Oslo
90332148,59.923779,10.762279,npc,Sofienbergparken Edderkopp,Oslo
90941641,59.922938,10.765338,special,Sofienbergparken lekeborg,Oslo
93834446,59.920622,10.753022,npc,Sofles,Oslo
90425992,59.921151,10.643151,dungeon,Sollerud Tram Station,Oslo
90961040,59.913965,10.718865,npc,Solli Bowling,Oslo
91250631,59.931185,10.793185,npc,Solveig Ved Nybyggerhytten,Oslo
90338385,59.865018,10.752018,dungeon,Solvik Camping Info,Oslo
92296828,59.934134,10.673534,dungeon,Some Assembly Required - Living Room 2016,Oslo
91346915,59.936138,10.906138,dungeon,Søndre Fjellstad Klatretårn,Oslo
91197618,59.932259,10.877459,npc,Søndre Lindeberg Lekeplass,Oslo
90353061,59.926248,10.710448,dungeon,Sonja Henie (1912 - 1969) Thre,Oslo
92557269,59.919946,10.703746,npc,Sonja Henies hjem,Oslo
93175892,59.927036,10.776636,npc,Sophies Mindes skole 1927,Oslo
92587767,59.932668,10.730668,dungeon,Sophus Bugges plass,Oslo
91687375,59.904090,10.75609,dungeon,Sørenga Post i Butikk,Oslo
91687381,59.903327,10.754027,dungeon,Sørenga Sjøbad,Oslo
90354283,59.936030,10.76563,dungeon,Soria Moria,Oslo
92709594,59.964021,11.071021,special,Sørum Fritidsgård,Oslo
90295357,59.927090,10.77389,dungeon,Søstre,Oslo
91219928,59.913161,10.712261,npc,Spear of 1898,Oslo
90337476,59.898060,10.84806,dungeon,Spillende Tiur I Bronse,Oslo
90354732,59.919194,10.788594,special,Spir,Oslo
91353566,59.931997,10.918997,npc,Sprangbanen,Oslo
90571192,59.939068,10.887068,dungeon,Ss Bølgeskrekk,Oslo
92666298,59.960159,11.056159,dungeon,St. Magnus Katolske Kirke,Oslo
92342139,59.917208,10.602408,npc,Stabækbanen,Oslo
91580367,59.918852,10.582852,npc,Stabburet på Presterud gård,Oslo
93188465,59.948140,11.01614,dungeon,Stalsberg minifotballbane,Oslo
93319452,59.945179,11.022179,dungeon,Stalsberghagen kapell,Oslo
90366386,59.929046,10.818446,dungeon,Statua Quality,Oslo
90353683,59.916269,10.727369,special,Statue of Queen Maud,Oslo
92870429,59.974893,10.880893,dungeon,Steinbruvann turskilt,Oslo
90352980,59.939174,10.704474,dungeon,Steinerud,Oslo
90353248,59.934146,10.718446,dungeon,Steinrøysa Neri Bakken,Oslo
90865936,59.912326,10.803926,npc,Steinskulptur,Oslo
90353790,59.930791,10.73175,dungeon,Stensparken fontene,Oslo
90353854,59.907337,10.737237,dungeon,Stickman,Oslo
93049271,59.882104,11.003104,dungeon,Stimarkør Losby/Lille Losbyrunden/Røyrivan,Oslo
93332020,59.847068,10.847068,dungeon,Stimarkør løypekrysset Passoppveien/Brennagrenda,Oslo
93568397,59.848120,10.89312,dungeon,Stimarkør Sandbakken - Langvann,Oslo
93431873,59.844062,10.917062,dungeon,Stimarkør Svartdalen,Oslo
93417950,59.902367,10.800567,npc,Stimarkør Svartdalsparken,Oslo
93419597,59.850899,10.870899,dungeon,Stimarkører i Østmarka,Oslo
91868973,59.928079,10.883079,npc,Stistart mot Haukåsen,Oslo
93296549,59.923107,10.964107,dungeon,Stjerna,Oslo
93242737,59.908491,10.788891,npc,Stoicism in a pandemic,Oslo
90398616,59.948940,10.92094,special,Stone Art At Pond,Oslo
90704334,59.931476,10.721976,dungeon,Stone Cat,Oslo
90352821,59.903698,10.699798,special,Stone Man,Oslo
90463125,59.925078,10.752578,npc,Stone Monument,Oslo
90873329,59.930998,10.734898,npc,Stone Pillars,Oslo
90345196,59.924168,10.783368,dungeon,Stonehenge Keyserløkka,Oslo
90432071,59.931901,10.857901,dungeon,Stonetablet 3 Ladies,Oslo
91255782,59.932473,10.857373,dungeon,Stonetablet Ladies and Child,Oslo
90366323,59.918938,10.635938,dungeon,Stor Benk,Oslo
92694736,59.894008,10.736008,dungeon,Store krutthus På Hovedøya,Oslo
90354421,59.946686,10.775386,dungeon,Storo Rink,Oslo
91694978,59.944974,10.774974,dungeon,Storo Treningspark,Oslo
92300121,59.892294,10.603194,dungeon,Storøya Infoskilt,Oslo
92300168,59.890096,10.602196,npc,Storøytoppstopp,Oslo
92391079,59.914734,10.698134,dungeon,"Stort Anker fra barken ""Judith""",Oslo
91165251,59.919606,10.581506,npc,Straffebanen,Oslo
90412454,59.979070,10.73107,dungeon,Stranden,Oslo
93188501,59.953094,11.015094,special,Strømmen Kirke,Oslo
90416969,59.925565,10.779865,npc,Supernova,Oslo
90345882,59.904006,10.794306,npc,Svartdalen,Oslo
93419607,59.906953,10.865953,dungeon,Svartor,Oslo
90354158,59.959984,10.753984,dungeon,Svenskemuren,Oslo
90366403,59.934026,10.820726,special,Sverre Refstads Minne,Oslo
91058535,59.939738,10.605538,npc,Swan,Oslo
90354215,59.908325,10.759325,dungeon,Sykkelgaten,Oslo
93417444,59.954770,10.68767,dungeon,TA VARE PÅ FUGLENE,Oslo
90358184,59.895592,10.632292,npc,Tabula Art,Oslo
90308725,59.953120,10.71712,npc,Taggen,Oslo
93384309,59.923213,10.735913,npc,Taggevegg på Sofies Plass,Oslo
91855785,59.914696,10.716196,npc,Tallisman Wall Carving,Oslo
92780661,59.969010,11.00001,dungeon,Tårnbyveien lekeplass,Oslo
92956982,59.915112,10.822612,npc,Teisen klatre- og lekepark,Oslo
91752638,59.913336,10.818936,special,Teisen Park Playground,Oslo
93086090,59.923710,10.73161,dungeon,Teknologihuset,Oslo
91398593,59.907020,10.78542,npc,Telefonkiosken på Vålerenga,Oslo
93318706,59.930104,10.996104,dungeon,Tenkebenk,Oslo
93214145,59.911938,10.975938,dungeon,Tenkende Gutt,Oslo
92717226,59.968821,10.628821,npc,Tennisspill på Gamlestueodden 1923,Oslo
91398589,59.902657,10.789457,dungeon,Terassen lekeplass,Oslo
91032298,59.933117,10.471117,dungeon,Teskjekjerringa,Oslo
90462807,59.927588,10.748888,npc,Thai Art,Oslo
91267755,59.931619,10.791819,special,The Abduction,Oslo
90412552,59.972104,10.927104,dungeon,The Acrobats,Oslo
93483314,59.906610,10.73841,npc,The Akershus Fortress,Oslo
93705993,59.959886,10.917886,dungeon,The Boy and the Horse,Oslo
92432117,59.919233,10.721733,npc,The Embassy of Brundis,Oslo
90354104,59.928193,10.752193,dungeon,The Gang,Oslo
90889841,59.935603,10.747403,npc,The Goat and Jason Mraz,Oslo
90366367,59.910703,10.816703,dungeon,The Heelstone at Brynshenge,Oslo
92432066,59.919609,10.724709,npc,The Korean Embassy,Oslo
93417868,59.909197,10.726097,npc,The Landing,Oslo
90398749,59.918265,10.666965,special,The Map Bench,Oslo
90828168,59.916831,10.710331,npc,The Mask Structure,Oslo
90352683,59.905073,10.684173,dungeon,The Oseberg Viking Ship,Oslo
90962505,59.915802,10.788502,npc,The Playground,Oslo
90358030,59.899657,10.628957,npc,The Ring og Fountains,Oslo
93792908,59.912699,10.742499,npc,The Scotsman,Oslo
91116119,59.907898,10.803998,dungeon,The Stone Dog,Oslo
90354366,59.913636,10.772136,dungeon,The Treasure Hunter by INTI,Oslo
90354185,59.908546,10.756846,dungeon,The Tube in the Middle,Oslo
92460667,59.897987,10.681987,npc,Theodor Julius Løvstad,Oslo
90848904,59.908845,10.779545,npc,Thorbjørn Egner 1912-90,Oslo
90872246,59.921436,10.744436,npc,Thorvald Lammer,Oslo
90962492,59.919179,10.789679,npc,Tiedemannsbyen,Oslo
90352695,59.906701,10.686201,dungeon,Tiger Benzin Wall Mural,Oslo
90344718,59.911134,10.750334,dungeon,Tigeren,Oslo
90712904,59.923683,10.768583,npc,Til Alle Barna I Nabolaget,Oslo
92460659,59.903525,10.700125,npc,Til Minne Om Våre Sjømenn,Oslo
91865980,59.910753,10.720953,npc,Tilted Head,Oslo
90501659,59.923421,10.755621,npc,Tim Wendelboe,Oslo
93295558,59.915072,10.743672,dungeon,Tinius,Oslo
91219947,59.911260,10.71116,npc,Tinkern Broken Bauta,Oslo
