ext_id,coordinates,tags
5827504537,59.7401666 10.1817739,amenity:school;capacity:330;email:drammen@akademiet.no;fee:yes;grades:11-13;isced:level:3;name:Akademiet Drammen;operator:Akademiet Drammen AS;operator:type:private;phone:+47 32 80 76 00;ref:udir_nsr:985500568;ref:udir_nsr_old:1009180;ref:vgs:312;website:https://akademiet.no/;wikidata:Q11957095
5827504538,59.7687821 10.2520596,amenity:school;email:post.vgs@hlfbriskeby.no;fee:yes;grades:11-13;isced:level:3;name:Briskeby videregående skole;operator:Briskeby videregående skole AS;operator:type:private;phone:+47 32 22 65 00;ref:udir_nsr:986737162;ref:udir_nsr_old:1009339;ref:vgs:702;website:https://hlfbriskeby.no/
5827504539,59.738714 10.200658,amenity:school;fee:yes;isced:level:3;name:Sonans Drammen;operator:type:private
5827504567,59.89162 10.292531,amenity:school;capacity:309;email:sylling.skole@lier.kommune.no;fee:no;grades:1-10;isced:level:1;2;name:Sylling skole;operator:Lier kommune;operator:type:public;phone:+47 32241780;ref:gsi:6071;ref:udir_nsr:974546086;ref:udir_nsr_old:1004818;website:http://lierskolen.no/sylling/
5827504568,59.862389 10.218061,amenity:school;capacity:72;email:oddevall.skole@lier.kommune.no;fee:no;grades:1-7;isced:level:1;name:Oddevall skole;operator:Lier kommune;operator:type:public;phone:+47 32 22 57 80;ref:gsi:6126;ref:udir_nsr:874546062;ref:udir_nsr_old:1003447;website:http://lierskolen.no/oddevall/
5829579311,59.4388074 10.6697301,artist_name:Dyre Vaa;historic:memorial;material:bronze;memorial:statue;name:Kong Christian Frederik;start_date:1975
5830063853,59.923836 10.729228,"amenity:school;email:kg@kg.vgs.no;fee:yes;grades:11-13;isced:level:3;name:Kristelig gymnasium, videregående skole;operator:Kristelig gymnasium AS;operator:type:private;phone:+47 23196440;ref:udir_nsr:974117797;ref:udir_nsr_old:1004676;ref:vgs:307;website:http://kg.vgs.no/;wikidata:Q4993014;wikimedia_commons:Category:Kristelig Gymnasium;wikipedia:en:Kristelig Gymnasium"
5830063854,59.913698 10.838126,amenity:school;capacity:232;email:postmottak@ude.oslo.kommune.no;fee:no;grades:1-7;isced:level:1;name:Tveita skole;operator:Oslo kommune;operator:type:public;phone:+47 22757610;ref:gsi:3078;ref:udir_nsr:974590263;ref:udir_nsr_old:1005475;website:https://tveita.osloskolen.no/;wikidata:Q12007966
5830063856,59.9135383 10.6474109,amenity:school;capacity:76;grades:8-10;isced:level:2;name:Sollerudstranda skole;operator:Oslo kommune;operator:type:public;ref:gsi:3149;wikidata:Q12001850
5830063860,59.9570578 10.717732,"amenity:school;capacity:23;grades:1-10;isced:level:1;2;name:Nordre Aker skole, Sogn;operator:Oslo kommune;operator:type:public;ref:gsi:3250"
5830063866,59.928388 10.789637,amenity:school;capacity:505;email:postmottak@ude.oslo.kommune.no;fee:no;grades:8-10;isced:level:2;name:Frydenberg skole;operator:Oslo kommune;operator:type:public;phone:+47 23 46 85 00;ref:gsi:3256;ref:udir_nsr:996377210;ref:udir_nsr_old:1010511;website:https://frydenberg.osloskolen.no/;wikidata:Q11970426
5830063871,59.898041 10.8428978,"alt_name:Statlig spesialpedagogisk tjeneste Oslo;amenity:school;capacity:6;email:post@statped.no;fee:no;grades:1-13;isced:level:1;2;3;name:Statped Oslo Diamanten skole, skole for Elever Med Døvblindhet;old_name:Skådalen skole;operator:Kunnskapsdepartementet;operator:type:public;phone:+47 02196;ref:gsi:3226;ref:udir_nsr:974797100;ref:udir_nsr_old:1006186;ref:vgs:704;website:http://skaadalen.skole.no"
5830063874,59.910837 10.789062,amenity:school;capacity:115;email:post@nionett.no;fee:yes;grades:1-10;isced:level:1;2;name:Nyskolen i Oslo;operator:Stiftelsen nyskolen i Oslo;operator:type:private;phone:+47 21 89 98 26;ref:gsi:3243;ref:udir_nsr:885142362;ref:udir_nsr_old:1003908;website:https://nyskolen.no/;wikidata:Q14437459
5830063876,59.916986 10.717377,amenity:school;capacity:475;email:secretariat@lfo.no;fee:yes;grades:1-9;isced:level:1;2;name:Lycee Francais Rene Cassin d'Oslo;operator:Association Du Lycee Francais Rene Cassin D'oslo;operator:type:private;phone:+47 22 92 51 20;ref:gsi:3253;ref:udir_nsr:976939190;ref:udir_nsr_old:1008405;website:https://lfo.no/
5830063878,59.835869 10.833681,amenity:school;capacity:332;email:postmottak@osloskolen.no;fee:no;grades:8-10;isced:level:2;name:Bjørnholt ungdomsskole;operator:Oslo kommune;operator:type:public;phone:+47 23463500;ref:gsi:3212;ref:udir_nsr:980953602;ref:udir_nsr_old:1008760;website:https://bjornholt.osloskolen.no/;wikidata:Q17750515
5830063881,59.9486158 10.7331824,amenity:school;capacity:66;email:post@humanistskolen.no;fee:yes;grades:8-10;isced:level:2;name:Humanistskolen;operator:Humanistskolen AS;operator:type:private;ref:gsi:3287;ref:udir_nsr:914415942;ref:udir_nsr_old:1012492;website:https://www.humanistskolen.no/
5830068485,59.8972554 10.8437644,amenity:school;fee:no;grades:11-13;isced:level:3;name:Vetland videregående skole;operator:Oslo kommune;operator:type:public;ref:gsi:3154;ref:udir_nsr:925971782;ref:udir_nsr_old:1028962;wikidata:Q19397973
5830068486,59.943504 10.85056,amenity:school;capacity:626;email:postmottak@ude.oslo.kommune.no;fee:no;grades:1-10;isced:level:1;2;name:Veitvet skole;operator:Oslo kommune;operator:type:public;phone:+47 23 46 95 00;ref:gsi:3083;ref:udir_nsr:974590336;ref:udir_nsr_old:1005480;website:https://veitvet.osloskolen.no/
5830068489,59.910016 10.796828,amenity:school;email:postmottak@ude.oslo.kommune.no;fee:no;grades:11-13;isced:level:3;name:Etterstad videregående skole;operator:Oslo kommune;operator:type:public;phone:+47 22 57 55 00;ref:udir_nsr:974591022;ref:udir_nsr_old:1005542;ref:vgs:3052;website:https://etterstad.vgs.no;wikidata:Q11968058;wikimedia_commons:Category:Etterstad videregående skole
5830068492,59.9393849 10.7368863,amenity:school;email:postmottak@ude.oslo.kommune.no;fee:no;grades:11-13;isced:level:3;name:Kirkeveien videregående skole;operator:Oslo kommune;operator:type:public;phone:+47 22118958;ref:udir_nsr:973626396;ref:udir_nsr_old:1004334;ref:vgs:3105;wikidata:Q11980762
5830068493,59.914741 10.789915,amenity:school;email:postmottak@ude.oslo.kommune.no;fee:no;grades:11-13;isced:level:3;name:Kongsskogen videregående skole;operator:Oslo kommune;operator:type:public;phone:+47 23243770;ref:udir_nsr:873626402;ref:udir_nsr_old:1003406;ref:vgs:3108;website:https://kongsskogen.vgs.no;wikidata:Q11981713;wikimedia_commons:Category:Kongsskogen videregående skole
5830068494,59.927336 10.816307,amenity:school;email:postmottak@ude.oslo.kommune.no;fee:no;grades:11-13;isced:level:3;name:Kuben videregående skole;operator:Oslo kommune;operator:type:public;phone:+47 09874;ref:udir_nsr:899178092;ref:udir_nsr_old:1011490;ref:vgs:3032;website:https://kuben.vgs.no;wikidata:Q13847497
5830068501,59.9490037 10.7329105,amenity:school;email:ullevaal@akademiet.no;fee:yes;grades:11-13;isced:level:3;name:Heltberg private gymnas;operator:Stiftelsen Heltberg;operator:type:private;phone:+47 22476052;ref:udir_nsr:974192020;ref:udir_nsr_old:1004759;ref:vgs:206;website:https://heltberg.no/
5830068502,59.834252 10.835054,amenity:school;email:postmottak@ude.oslo.kommune.no;fee:no;grades:11-13;isced:level:3;name:Bjørnholt videregående skole;operator:Oslo kommune;operator:type:public;phone:+47 23463600;ref:udir_nsr:990574898;ref:udir_nsr_old:1010023;ref:vgs:3070;website:https://bjornholt.vgs.no
5830068503,59.936248 10.881155,amenity:school;email:post@natur.vgs.no;fee:yes;grades:11-13;isced:level:3;name:Natur videregående skole;operator:Natur videregående skole;operator:type:private;phone:+47 22 90 86 00;ref:udir_nsr:974714426;ref:udir_nsr_old:1006051;ref:vgs:223;website:https://natur.vgs.no/;wikidata:Q19360161
5830068504,59.918693 10.743384,amenity:school;email:postmottak@ude.oslo.kommune.no;fee:no;grades:11-13;isced:level:3;name:Edvard Munch videregående skole;operator:Oslo kommune;operator:type:public;ref:udir_nsr:912001709;ref:udir_nsr_old:1011791;ref:vgs:3007;website:https://edvardmunch.vgs.no;wheelchair:limited;wikidata:Q17194556;wikimedia_commons:Category:Edvard Munch videregående skole
5830068505,59.911005 10.723828,amenity:school;email:info@opg.vgs.no;fee:yes;grades:11-13;isced:level:3;name:Oslo private gymnasium;operator:Oslo private gymnasium AS;operator:type:private;phone:+47 22 83 73 02;ref:udir_nsr:972286389;ref:udir_nsr_old:1004079;ref:vgs:208;toilets:wheelchair:no;wheelchair:limited;wikidata:Q19384847
5830068506,59.950366 10.76363,amenity:school;email:postmottak@ude.oslo.kommune.no;fee:no;grades:11-13;isced:level:3;name:Eikelund videregående skole;operator:Oslo kommune;operator:type:public;phone:+47 22 23 11 00;ref:udir_nsr:873626372;ref:udir_nsr_old:1003405;ref:vgs:3102;website:https://eikelund.vgs.no/;wikidata:Q17769322
5830483730,59.806569 10.373904,"amenity:school;email:kongsskogenvgs@ude.oslo.kommune.no;fee:no;grades:11-13;isced:level:3;name:Kongsskogen videregående skole, Asker;operator:Oslo kommune;operator:type:public;ref:udir_nsr:979594100;ref:udir_nsr_old:1008620"
5830483731,59.915654 10.573232,amenity:school;capacity:600;email:nadderudvgs@viken.no;fee:no;grades:11-13;isced:level:3;name:Nadderud videregående skole;operator:Viken fylkeskommune;operator:type:public;phone:+47 67108770;ref:udir_nsr:974587734;ref:udir_nsr_old:1005390;ref:vgs:2006;website:https://viken.no/nadderud-vgs/;wikidata:Q19382494
5830483732,59.925421 10.590996,amenity:school;email:berum@ntg.no;fee:yes;grades:11-13;isced:level:3;name:Norges Toppidrettsgymnas Bærum;operator:Norges Toppidrettsgymnas Bærum AS;operator:type:private;phone:+47 67 10 15 60;ref:udir_nsr:990672962;ref:udir_nsr_old:1010032;ref:vgs:203;website:https://ntg.no/
5830483734,59.90975 10.615872,amenity:school;email:stabekkvgs@viken.no;fee:no;grades:11-13;isced:level:3;name:Stabekk videregående skole;operator:Viken fylkeskommune;operator:type:public;phone:+47 67 83 54 00;ref:udir_nsr:974587718;ref:udir_nsr_old:1005388;ref:vgs:2010;website:https://viken.no/stabekk-vgs/;wikidata:Q12002586
5830483735,59.930031 10.605414,"amenity:school;email:grav@steinerskolen.no;fee:yes;grades:11-13;isced:level:3;name:Steinerskolen i Bærum, videregående opplæring;operator:Stiftelsen steinerskolen i Bærum;operator:type:private;phone:+47 67162270;ref:udir_nsr:975015785;ref:udir_nsr_old:1006277;ref:vgs:102;website:http://stib.no/"
5830483736,59.734429 10.586197,amenity:school;email:faktura@nyd.no;fee:yes;grades:11-13;isced:level:3;name:Norsk yrkesdykkerskole;operator:Norsk yrkesdykkerskole AS;operator:type:private;phone:+47 66 96 58 00;ref:udir_nsr:972286745;ref:udir_nsr_old:1004080;website:https://nyd.no/
5830483743,59.885377 10.477058,amenity:school;capacity:318;email:tanum.skole@baerum.kommune.no;fee:no;grades:1-7;isced:level:1;name:Tanum skole;operator:Bærum kommune;operator:type:public;phone:+47 67553610;ref:gsi:2185;ref:udir_nsr:974552256;ref:udir_nsr_old:1004891;website:https://tanumskole.no/;wikidata:Q19391960
5830483745,59.9531269 10.5066132,amenity:school;capacity:10;grades:8-10;isced:level:2;name:Skarva skole;operator:Bærum kommune;operator:type:public;ref:gsi:2353
5830483746,59.8920932 10.5417283,amenity:school;capacity:9;grades:8-10;isced:level:2;name:Sandviksbukta skole;operator:Bærum kommune;operator:type:public;ref:gsi:2422
5830483747,59.909722 10.617317,amenity:school;capacity:271;email:lysaker.skole@baerum.kommune.no;fee:no;grades:1-7;isced:level:1;name:Lysaker skole;operator:Bærum kommune;operator:type:public;phone:+47 67 50 78 50;ref:gsi:2008;ref:udir_nsr:974552205;ref:udir_nsr_old:1004887;website:https://www.baerum.kommune.no/lysakerskole
5830483748,59.9091523 10.4853556,amenity:school;capacity:9;grades:4-7;isced:level:1;name:Glassverket skole;operator:Bærum kommune;operator:type:public;ref:gsi:2352
5830483754,59.831255 10.440172,amenity:school;capacity:29;email:den.alternative.skolen@asker.kommune.no;fee:no;grades:9-10;isced:level:2;name:Den alternative skolen;operator:Asker kommune;operator:type:public;phone:+47 66902535;ref:gsi:2454;ref:udir_nsr:973601970;ref:udir_nsr_old:1004305;website:https://www.asker.kommune.no/skole-og-utdanning/skolene/ollestua/
5830483756,59.907004 10.579342,amenity:school;capacity:134;email:post@bmskole.no;fee:yes;grades:1-10;isced:level:1;2;name:Bærum montessoriskole;operator:Stiftelsen Bærum montessoriskole;operator:type:private;phone:+47 67 83 08 40;ref:gsi:2337;ref:udir_nsr:976429184;ref:udir_nsr_old:1008182;website:https://bmskole.no/
5830483757,59.930249 10.60661,"amenity:school;capacity:196;email:grav@steinerskolen.no;fee:yes;grades:1-10;isced:level:1;2;name:Steinerskolen i Bærum, grunnskoleundervisning;operator:Stiftelsen steinerskolen i Bærum;operator:type:private;phone:+47 67162270;ref:gsi:2214;ref:udir_nsr:974122898;ref:udir_nsr_old:1004704;website:http://stib.no"
5830483759,59.931378 10.929107,amenity:school;capacity:126;email:epost@lorenskogfriskole.no;fee:yes;grades:1-10;isced:level:1;2;name:Lørenskog friskole;operator:Lørenskog friskole;operator:type:private;phone:+47 67 92 23 00;ref:gsi:2364;ref:udir_nsr:981668383;ref:udir_nsr_old:1008820;website:https://lorenskogfriskole.no/
5830483765,59.519791 10.700341,amenity:school;capacity:352;email:son@vestby.kommune.no;fee:no;grades:1-7;isced:level:1;name:Son skole;operator:Vestby kommune;operator:type:public;phone:+47 64 98 07 60;ref:gsi:2160;ref:udir_nsr:975296636;ref:udir_nsr_old:1007949;website:http://vestby.kommune.no/son-skole.102237.no.html
5830483779,59.737204 10.602255,amenity:school;capacity:176;email:bakkelokka.ungdomsskole@nesodden.kommune.no;fee:no;grades:8-10;isced:level:2;name:Bakkeløkka ungdomsskole;operator:Nesodden kommune;operator:type:public;phone:+47 66 96 60 50;ref:gsi:2421;ref:udir_nsr:983170943;ref:udir_nsr_old:1008911;website:http://nesodden.kommune.no/artikkel.aspx?MId1=648&AId=1676;wikidata:Q11960046
5842273393,59.7128822 10.2600612,amenity:clock;date:no;display:analog;faces:2
5856755240,59.9325286 10.6965785,historic:memorial;memorial:statue
5856755268,59.9316576 10.6976493,man_made:tower;tower:type:bell_tower
5859227408,59.646476 10.829585,artwork_type:architecture;designation:Artwork;material:concrete;name:Optical illution wall;source:local-knowledge;tourism:artwork
5865065935,59.9106862 10.7487686,name:Comfort Hotel Xpress Central Station;operator:Nordic Choice Hotels;tourism:hotel;website:https://www.nordicchoicehotels.no/hotell/norge/oslo/comfort-hotel-xpress-central-station/
5868474086,59.128405 10.239924,"amenity:fuel;branch:Sandefjord;brand:Esso;car_wash:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:propane:yes;name:Esso Sandefjord;opening_hours:Mo-Fr 07:00-22:00, Sa 08:00-22:00, Su 09:00-22:00;phone:+47 33464330;ref:esso:100338154"
5869294212,59.7501509 10.2044266,tourism:viewpoint
5869296589,59.7456058 10.1980081,tourism:artwork
5876817038,59.7599981 10.0078194,leisure:park;name:Eknes Sports Park
5881469956,59.9197982 10.8557641,artist_name:Per Hurum;artwork_type:statue;name:Arabesk 1970;tourism:artwork
5882342609,59.9212517 10.8574915,artwork_type:statue;tourism:artwork
5890109107,59.0704321 10.4646793,tourism:picnic_site
5899409286,59.8923325 10.9091856,tourism:viewpoint
5899409287,59.8882649 10.9089333,tourism:viewpoint
5902615202,59.3938246 10.0000615,leisure:firepit
5909209487,59.9813072 10.6683195,name:signed:no;tourism:caravan_site
5909273990,59.3521443 10.679011,archaeological_site:tumulus;historic:archaeological_site
5916847781,59.0571538 10.0315979,tourism:artwork
5918871979,59.7301356 10.2250267,artwork_type:statue;tourism:artwork
5920115758,59.8186642 10.9992645,access:yes;amenity:cafe;capacity:49;contact:facebook:https://www.facebook.com/vangenskistue;diet:vegan:no;diet:vegetarian:yes;dnt:classification:servering;dnt:iid:1346;ele:280;name:Vangen;opening_hours:Mo-Fr 10:00-15:00; Sa-Su 10:00-16:00;operator:Skiforeningen;ref:kartverket:hytte:5172;source:Den Norske Turistforening;source:date:2011-06-24 10:55:35;tourism:alpine_hut;website:https://www.vangenskistue.no;wheelchair:no;wikidata:Q12008957;wikipedia:no:Vangen (hytte)
5923178626,59.505745 10.2513,amenity:kindergarten;name:Botnestua Barnehage
5923178627,59.4791401 10.3133509,amenity:place_of_worship;name:Filadelfiakirken;religion:christian;wheelchair:yes
5923816743,59.5086152 10.2496598,leisure:firepit
5923816744,59.5239174 10.2510612,name:Solberghytten;tourism:alpine_hut
5924334852,59.4881871 10.3187846,name:Nysgjerring;tourism:artwork
5924712169,59.9049156 10.8863183,leisure:firepit
5924712170,59.9055632 10.8855954,leisure:firepit
5924712171,59.9060853 10.8842059,leisure:firepit
5931902585,59.2297748 10.0073432,tourism:viewpoint
5937620979,59.4924758 10.3144122,artwork_type:statue;material:metal;name:Nils Kjær;tourism:artwork;wikimedia_commons:File:Nils Kjær statue in Holmestrand.jpg
5939045224,59.48948 10.3205687,name:Torsken;tourism:artwork
5939226878,59.5103379 10.2497409,leisure:firepit
5940901407,59.0575513 10.2735483,tourism:viewpoint
5940976655,59.0480489 10.2781338,tourism:viewpoint
5942237254,59.405493 10.6721042,tourism:picnic_site
5956630923,59.6022845 10.7478499,amenity:townhall;name:Vestby rådhus;ref:3019;website:http://vestby.kommune.no/
5956630963,59.6636509 10.7909971,amenity:townhall;name:Ås rådhus;ref:3021;website:http://as.kommune.no/
5963815414,59.3130855 10.3076142,name:en:Klepperåsdammene;tourism:attraction
5967645458,59.815199 10.383166,source:survey;tourism:picnic_site
5969776827,59.9603803 10.6669896,artwork_type:statue;name:Sri Chinmoy and The Eternal Peace Flame;tourism:artwork
5981399670,59.4874287 10.2990986,historic:memorial;material:stone;memorial:stele
5982915214,59.0467194 10.0025,leisure:park;name:Fritzøehus park;ssr:stedsnr:391104;ssr:type:park
5982919337,59.0369185 10.0700261,leisure:park;name:Gloppeparken;ssr:stedsnr:391273;ssr:type:park
5984223568,59.523519 10.686018,"access:yes;amenity:library;internet_access:yes;internet_access:fee:no;name:Vestby bibliotek, Son;operator:Vestby kommune;phone:+47 64 98 00 60;ref:isil:NO-2021111;website:http://www.vestby.kommune.no/biblioteket.80639.no.html"
5984224218,59.5153878 10.6875544,historic:boundary_stone
5986862833,59.4923876 10.2685942,amenity:place_of_worship;denomination:jehovahs_witness;name:Rikets Sal;religion:christian
6018924885,59.9782303 10.6953204,capacity:10;dnt:classification:ubetjent;dnt:lock:yes;fee:yes;fireplace:yes;name:Fuglemyrhytta;network:Den Norske Turistforening;operator:DNT Oslo og Omegn;payment:debit_cards:yes;ref:kartverket:hytte:1601;start_date:2018-09-25;tourism:wilderness_hut
6027103883,59.5246826 10.6959538,historic:ruins;historic:civilization:medieval;name:Munkenes kapell
6031972286,59.8427271 10.4363351,historic:memorial;image:https://photos.app.goo.gl/GCk7uWHZtpPL9EMz7;mapillary:4203260169734747;memorial:statue;name:Kronprinsesse Märtha;name:en:Crown Princess Märtha
6031977684,59.8358857 10.436276,artwork_type:statue;image:https://photos.app.goo.gl/pF8ZmaUvpNEXf3RP7;mapillary:766599917389335;name:Askerpiken;tourism:artwork
6033098455,59.5229963 10.6857843,amenity:fountain
6034504869,59.5210657 10.6844508,historic:memorial;memorial:war_memorial
6034747094,59.524332 10.687376,name:Son Kystkultursenteret;operator:Follo Museum;tourism:museum
6039044534,59.9139631 10.7742754,"amenity:library;check_date:opening_hours:2023-11-23;internet_access:wlan;internet_access:fee:no;name:Deichman Biblo Tøyen;opening_hours:Mo-Th 14:00-19:00, Fr 14:00-17:00, Sa-Su 12:00-16:00;operator:Deichman;operator:type:public;source:opening_hours:https://deichman.no/bibliotekene/biblo-tøyen;website:https://deichman.no/bibliotekene/biblo-tøyen"
6039044536,59.946444 10.6436558,access:yes;amenity:library;name:Deichman Røa;phone:+47 23 43 27 90;ref:isil:NO-2032400;website:https://www.deichman.no/roa
6039044537,59.9673978 10.9142652,access:yes;amenity:library;name:Deichman Rommen;phone:+47 23 46 53 21;ref:isil:NO-2031701;website:https://www.deichman.no/bibliotekene/rommen
6043706666,59.9029424 10.701205,artwork_type:sculpture;tourism:artwork
6043706667,59.9033904 10.7014233,historic:memorial;inscription:I den annen verdenskrig 1939–1945 deltok over tusen norske skip fra handelsflåten og Marinen. De uførte utallige militære oppdrag og fraktet 145 mill. tonn last av uvurderlig betydning for den allierte seier. Handelsskipene ble bevæpnet og mer enn halvpar;memorial:war_memorial;name:Krigsseilermonumentet
6063576885,59.9233424 10.7793179,tourism:viewpoint
6066443023,59.410885 10.464925,amenity:fuel;automated:yes;branch:Holtandalen;brand:Circle K;email:dshelpno@circlekeurope.com;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;hgv:yes;name:Circle K Automat Holtandalen;opening_hours:24/7;phone:+4722962530;ref:circlek:53115
6066443025,59.619393 10.220801,amenity:fuel;automated:yes;branch:Sande;brand:Circle K;email:57034@circlekeurope.com;fuel:diesel:yes;fuel:octane_95:yes;name:Circle K Automat Sande;opening_hours:24/7;phone:+4722962530;ref:circlek:57034
6066443026,59.28932 10.41824,amenity:fuel;automated:yes;branch:Eik;brand:Circle K;email:57048@circlekeurope.com;fuel:diesel:yes;fuel:octane_95:yes;name:Circle K Automat Eik;opening_hours:24/7;phone:+4722962530;ref:circlek:57048
6066443027,59.08024 10.06531,amenity:fuel;branch:Larvik;brand:Circle K;email:56029@circlekeurope.com;fuel:HGV_diesel:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:taxfree_diesel:yes;hgv:yes;name:Circle K Truck Larvik;opening_hours:24/7;phone:+4722962530;ref:circlek:56029
6066506150,59.849332 10.659549,"amenity:fuel;branch:Flaskebekk;brand:Circle K;car_wash:yes;email:51109@circlekeurope.com;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;hgv:yes;internet_access:wlan;name:Circle K Flaskebekk;opening_hours:Mo-Fr 06:00-23:00, Sa-Su 08:00-23:00;phone:+4766911557;ref:circlek:51109;shop:yes;trailer:rental:yes"
6066506154,59.99068 10.93759,amenity:fuel;branch:Gjelleråsen;brand:Circle K;fuel:HGV_diesel:yes;fuel:adblue:yes;fuel:diesel:yes;hgv:yes;name:Circle K Truck Gjelleråsen;opening_hours:24/7;phone:+4722962530;ref:circlek:55473
6066506155,59.933895 10.985664,amenity:fuel;branch:Fjellhamar;brand:Circle K;car_wash:yes;email:55348@circlekeurope.com;fuel:HGV_diesel:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;hgv:yes;internet_access:wlan;name:Circle K Fjellhamar;opening_hours:24/7;phone:+4767905366;ref:circlek:55348;trailer:rental:yes;wheelchair:yes
6066506157,59.92787 10.59654,"amenity:fuel;branch:Nadderud;brand:Circle K;car_wash:yes;compressed_air:yes;email:51403@circlekeurope.com;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;internet_access:wlan;name:Circle K Nadderud;opening_hours:Mo-Fr 07:00-23:00, Sa 08:00-23:00, Su 09:00-23:00;phone:+4767143728;ref:circlek:51403;trailer:rental:yes"
6066506158,59.749501 10.781108,amenity:fuel;automated:yes;branch:Tusenfryd;brand:Circle K;email:57062@circlekeurope.com;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;hgv:yes;name:Circle K Automat Tusenfryd;opening_hours:24/7;phone:+4722962530;ref:circlek:57062
6066506160,59.896216 10.754371,amenity:fuel;branch:Kongshavn;brand:Circle K;email:56074@circlekeurope.com;fuel:HGV_diesel:yes;fuel:adblue:yes;fuel:biodiesel:yes;fuel:diesel:yes;fuel:taxfree_diesel:yes;hgv:yes;name:Circle K Truck Kongshavn;opening_hours:24/7;phone:+4722962530;ref:circlek:56074
6066506162,59.927359 10.810433,amenity:fuel;branch:Økern;brand:Circle K;car_wash:yes;email:55476@circlekeurope.com;fuel:HGV_diesel:yes;fuel:adblue:yes;fuel:biodiesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;hgv:yes;internet_access:wlan;name:Circle K Økern;opening_hours:24/7;phone:+4722720005;ref:circlek:55476;trailer:rental:yes
6066506163,59.928834 10.777426,amenity:fuel;automated:yes;branch:Trondheimsveien 154;brand:Circle K;email:57015@circlekeurope.com;fuel:diesel:yes;fuel:octane_95:yes;name:Circle K Automat Trondheimsveien 154;opening_hours:24/7;phone:+4722962530;ref:circlek:57015
6066506429,59.73706 10.22314,amenity:fuel;branch:Holmen;brand:Circle K;email:dshelpno@statoilfuelretail.com;fuel:HGV_diesel:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:taxfree_diesel:yes;hgv:yes;name:Circle K Truck Holmen;opening_hours:24/7;phone:+4722962530;ref:circlek:55289
6066506433,59.743122 10.210539,"amenity:fuel;branch:Bragernes;brand:Circle K;car_wash:yes;email:51538@circlekeurope.com;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;name:Circle K Bragernes;opening_hours:Mo-Fr 06:30-23:00, Sa-Su 08:00-23:00;phone:+4732839090;ref:circlek:51538;trailer:rental:yes"
6066506434,59.749763 10.248797,amenity:fuel;automated:yes;branch:Lierstranda;brand:Circle K;email:57050@circlekeurope.com;fuel:diesel:yes;fuel:octane_95:yes;name:Circle K Automat Lierstranda;opening_hours:24/7;phone:+4722962530;ref:circlek:57050
6066506495,59.941643 10.945385,amenity:fuel;branch:Lørenskog;brand:Circle K;car:rental:yes;car_wash:yes;email:53841@circlekeurope.com;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;hgv:yes;name:Circle K Lørenskog;opening_hours:24/7;phone:+4767988887;ref:circlek:53841;trailer:rental:yes
6066506500,59.623504 10.737675,amenity:fuel;branch:E6 Vestby;brand:Circle K;email:55344@circlekeurope.com;fuel:HGV_diesel:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:propane:yes;fuel:taxfree_diesel:yes;hgv:yes;internet_access:wlan;name:Circle K E6 Vestby;opening_hours:24/7;phone:+4764985860;ref:circlek:55344;trailer:rental:yes
6082906480,59.7433266 10.34165,amenity:fuel;automated:yes;branch:Spikkestad;brand:Shell;fuel:diesel:yes;fuel:octane_95:yes;name:Shell Express Spikkestad;opening_hours:24/7;phone:+47 22665600;ref:st1:9363
6082906483,59.76736 10.257693,amenity:fuel;branch:Kjellstad;brand:Shell;fuel:adblue:yes;fuel:diesel:yes;hgv:yes;name:Shell CRT Kjellstad;opening_hours:24/7;phone:+47 22129587;ref:st1:4627
6082909585,59.75162 10.02397,alt_name:Shell (LPG) Mjøndalen Bilistsenter SM;amenity:fuel;branch:Mjøndalen;brand:Shell;car_wash:yes;fuel:HGV_diesel:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;hgv:yes;name:Shell Mjøndalen;opening_hours:24/7;phone:+47 92292284;ref:st1:4265
6083183950,59.9106042 10.5614588,amenity:fuel;automated:yes;branch:Haslum;brand:Shell;fuel:diesel:yes;fuel:octane_95:yes;name:Shell Express Haslum;opening_hours:24/7;phone:+47 22665600;ref:st1:4450
6083183951,59.177494 10.20805,amenity:fuel;branch:Fokserød;brand:Shell;car_wash:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:taxfree_diesel:yes;hgv:yes;name:Shell Fokserød;opening_hours:24/7;phone:+47 92499351;ref:st1:9250
