ext_id,coordinates,tags
48764771,59.3805015 24.7066552,leisure:park;name:Lootuse puiestik
48932858,59.3810249 24.6894417,leisure:park;name:Ravila park
49071532,59.3880258 24.716046,leisure:park;name:Ilo park
49521660,59.4209772 24.7354281,leisure:sports_centre;sport:soccer
49706130,59.4216556 24.7363706,leisure:park;name:Koidu park
49953486,59.4511816 24.8442585,EE:EHIS:id:754;EE:EHIS:type:põhikool või gümnaasium;amenity:school;barrier:fence;barrier:height:2;name:Tallinna Täiskasvanute Gümnaasium
50218329,58.7054327 22.5990279,amenity:kindergarten;name:Emmaste Lasteaed Naksitrallid
50732568,58.6066993 24.5497585,man_made:windmill;name:Mardi veski
50813812,58.2524873 22.5031042,addr:city:Kuressaare;addr:country:EE;addr:housenumber:6;addr:postcode:93815;addr:street:Kaare;amenity:place_of_worship;building:yes;denomination:pentecostal;maaamet:ETAK:178935;name:Kuressaare Nelikaare kirik;religion:christian;source:addr:Maa-amet 2023;wikidata:Q65258240;wikipedia:et:Kuressaare Nelikaare kirik
50842539,58.2516224 22.4714415,addr:city:Kuressaare;addr:country:EE;addr:housenumber:1a;addr:postcode:93815;addr:street:Ravila;building:yes;maaamet:ETAK:169448;name:Spaa Hotell Saaremaa Valss;source:addr:Maa-amet 2023;tourism:hotel
51035117,59.4466028 25.3850271,addr:city:Kiiu alevik;addr:country:EE;addr:housenumber:17;addr:postcode:74604;addr:street:Mõisa tee;amenity:townhall;building:yes;height:12;maaamet:ETAK:529612;name:Kuusalu Vallavalitsus;source:addr:Maa-amet 2019;townhall:type:municipality
52698788,59.3512695 27.4078038,addr:city:Jõhvi;addr:country:EE;addr:housenumber:26;addr:postcode:41538;addr:street:Tartu mnt;amenity:fuel;brand:Circle K;brand:wikidata:Q3268010;brand:wikipedia:en:Circle K;building:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;maaamet:ETAK:4293702;name:Circle K Jõhvi Tartu mnt;opening_hours:24/7;operator:Circle K;source:addr:Maa-amet 2023
52920933,59.1686469 24.7527844,leisure:stadium;name:Kohila gümnaasiumi staadion
52921034,59.16853 24.7551027,EE:EHIS:id:695;EE:EHIS:type:põhikool või gümnaasium;addr:city:Kohila alev;addr:country:EE;addr:housenumber:1;addr:postcode:79805;addr:street:Kooli;amenity:school;building:school;maaamet:ETAK:523494;name:Kohila Gümnaasium;source:addr:Maa-amet 2023;website:https://kohila.edu.ee/
52921053,59.1686838 24.7542509,addr:city:Kohila alev;addr:housenumber:1/2;addr:postcode:79805;addr:street:Kooli;building:yes;leisure:sports_centre;maaamet:ETAK:6953832;name:Kohila spordihoone;source:addr:Maa-amet 2019
53032976,59.1597289 24.651818,"addr:city:Hageri alevik;addr:country:EE;addr:housenumber:5;addr:postcode:79701;addr:street:Kohila tee;address:Hageri, 79701 Kohila vald, Rapla maakond;building:yes;maaamet:ETAK:37228;name:Hageri Muuseum;name:en:Hageri Museum;opening_hours:Tu-th 11:00-16:00 || ""by appointment"";phone:+372 4894794;source:https://kohila.kovtp.ee/hageri-muuseum;source:addr:Maa-amet 2019;tourism:museum;url:http://www.kohila.ee;wikipedia:et:Hageri muuseum"
53038581,59.1694802 24.7641421,addr:city:Kohila alev;addr:country:EE;addr:housenumber:1;addr:postcode:79804;addr:street:Viljandi mnt;amenity:place_of_worship;building:church;denomination:orthodox;maaamet:ETAK:35896;name:Angerja Issanda Taevaminemise kirik;operator:EAÕK;religion:christian;source:addr:Maa-amet 2023;website:https://www.eoc.ee/kogudus/angerja-issanda-taevaminemise-kogudus/;wikidata:Q12359234;wikipedia:et:Angerja Issanda Taevaminemise kirik
53038825,59.1816866 24.7813598,addr:city:Urge küla;addr:housename:Urgemäe bensiinijaam;addr:postcode:79743;amenity:fuel;brand:Circle K;brand:wikidata:Q3268010;building:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;layer:1;maaamet:ETAK:627646;name:Circle K Urge;source:addr:Maa-amet 2019
53127439,59.1686815 24.7488803,leisure:park;name:Männiku Park
53176331,59.1705909 24.7503207,leisure:park;name:Männi Park
53471301,59.1729958 24.7508468,addr:city:Kohila alev;addr:country:EE;addr:housenumber:4a;addr:postcode:79806;addr:street:Tööstuse;amenity:library;building:yes;maaamet:ETAK:36676;source:addr:Maa-amet 2023
53471307,59.1731644 24.7515608,addr:city:Kohila alev;addr:housenumber:5a;addr:postcode:79806;addr:street:Posti;amenity:kindergarten;building:yes;maaamet:ETAK:40046;name:Kohila Lasteaed Sipsik;source:addr:Maa-amet 2019
53502924,59.116456 24.283573,addr:city:Vilumäe küla;addr:country:EE;addr:housename:Riisipere mõis;addr:postcode:76212;building:yes;historic:manor;maaamet:ETAK:517882;name:Riisipere mõisa peahoone;name:en:Riisipere manor house;source:Maa-amet WMS 2010;source:addr:Maa-amet 2023;tourism:attraction
53775188,59.319921 24.234689,addr:city:Klooga alevik;addr:country:EE;addr:housenumber:3;addr:postcode:76703;addr:street:Aedlinna tee;amenity:community_centre;building:yes;height:8;maaamet:ETAK:2694;name:Klooga kultuuri- ja noortekeskus;source:addr:Maa-amet 2019
54039833,57.7867095 26.0380703,leisure:park;name:Räni park;source:Maaamet WMS 2010
55786380,59.3266004 27.4213623,addr:city:Kohtla-Järve;addr:country:EE;addr:housenumber:61;addr:postcode:31023;addr:street:Ahtme mnt;building:yes;building:levels:3;leisure:sports_centre;maaamet:ETAK:295511;name:Ahtme spordihall;old_addr:housenumber:17a;old_addr:street:Maleva;phone:+33 75 501;source:addr:Maa-amet 2023;website:www.ahtmespordihall.ee
59918888,59.5271007 25.7023211,addr:city:Kolgaküla;addr:housename:Kolgaküla rahvamaja;addr:postcode:74808;amenity:community_centre;building:yes;maaamet:ETAK:548821;name:Kolgaküla Rahvamaja;source:addr:Maa-amet 2019
59947131,58.878716 25.5394015,leisure:stadium;name:Paide linnastaadion;source:Maa-amet WMS 2010-05;sport:multi
59991738,58.8812937 25.5425011,leisure:park;name:Peetri park;source:survey; Maa-amet WMS 2010-05; Paide MP
59994480,58.881254 25.5449937,amenity:kindergarten;name:Paide Lasteaed
59994481,58.8812575 25.5424167,EE:EHIS:id:189;EE:EHIS:type:põhikool või gümnaasium;amenity:school;name:Paide Hillar Hanssoo Põhikool
60000587,58.8807069 25.5569861,access:yes;addr:city:Paide;addr:country:EE;addr:housenumber:18a;addr:postcode:72720;addr:street:Karja;building:yes;leisure:sports_hall;maaamet:ETAK:262266;name:Paide linna võimla;operator:SA Paide Spordikeskus;source:survey;Maa-amet WMS 2010-05;Paide MP;source:addr:Maa-amet 2023;sport:basketball;volleyball;tennis;badminton;wrestling;boxing
60023985,58.8890138 25.5629364,leisure:park;name:Lembitu park;wikidata:Q16412747;wikipedia:et:Lembitu park (Paide)
60025901,58.8884071 25.5570806,addr:city:Paide;addr:country:EE;addr:housenumber:33;addr:postcode:72720;addr:street:Lai;amenity:library;building:yes;maaamet:ETAK:255148;name:Järvamaa Keskraamatukogu;opening_hours:Mo-Fr 11:00-18:00;source:addr:Maa-amet 2023;website:http://raamat.paide.ee/
60096623,59.5751855 25.7247859,addr:city:Loksa;addr:country:EE;addr:housenumber:54;addr:postcode:74806;addr:street:Tallinna;alt_name:Loksa Püha Neitsi Maarja kirik;amenity:place_of_worship;building:church;denomination:lutheran;maaamet:ETAK:58826;name:Loksa kirik;name:en:Lutheran church of the Blessed Virgin Mary in Loksa;name:lv:Vissvētākās Jaunavas Marijas luterāņu baznīca Loksā;name:ru:Лютеранская церковь Пресвятой Девы Марии в Локса;religion:christian;source:addr:Maa-amet 2023;wikidata:Q14955094;wikipedia:et:Loksa kirik
60256040,59.4135614 24.7072844,addr:city:Tallinn;addr:housenumber:178;addr:postcode:13417;addr:street:Sõpruse pst;alt_name:Neste Sõpruse 2;amenity:fuel;brand:Neste;brand:wikidata:Q616376;brand:wikipedia:en:Neste;building:roof;capacity:4;check_date:2023-05-10;compressed_air:no;description:Screen wash is also available;email:neste.eesti@neste.com;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Neste;name:et:Neste;opening_hours:24/7;operator:Neste Eesti AS;phone:+372 628 5555;website:https://www.neste.ee;wheelchair:yes
60256041,59.4101034 24.6754982,addr:city:Tallinn;addr:country:EE;addr:housenumber:29;addr:postcode:12915;addr:street:Laki;amenity:fuel;brand:Olerex;brand:wikidata:Q16931205;brand:wikipedia:et:AS Olerex;building:yes;check_date:2023-11-05;compressed_air:yes;fuel:diesel:yes;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;layer:1;maaamet:ETAK:6851373;name:Olerex;opening_hours:24/7;operator:AS Olerex;source:addr:Maa-amet 2023;website:https://www.olerex.ee/;wheelchair:yes
60279404,58.3158125 26.7237665,"addr:city:Ülenurme alevik;addr:country:EE;addr:housenumber:7;addr:postcode:61714;addr:street:Pargi;amenity:community_centre;building:yes;community_centre:family_centre;maaamet:ETAK:700009;name:Ülenurme Pere- ja Noortekeskus;opening_hours:Mo,Th,Th 12:00-17:00; We 10:00-17:00; Fr 09:00-15:00;source:Maa-amet 01.06.2009;source:addr:Maa-amet 2023"
60279409,58.315819 26.7222036,addr:city:Ülenurme alevik;addr:country:EE;addr:housenumber:2;addr:postcode:61714;addr:street:Pargi;amenity:townhall;building:yes;maaamet:ETAK:698947;name:Ülenurme vallavalitsus;source:Maa-amet 01.06.2009;source:addr:Maa-amet 2023
60280037,58.3170162 26.7209875,"leisure:park;name:Ülenurme mõisapark;source:Maa-amet 01.06.2009, survey"
60280039,58.3184408 26.7223797,"email:epm@epm.ee;name:Eesti Põllumajandusmuuseum;opening_hours:Tu-Su 10:00-18:00;source:Maa-amet 01.06.2009, survey;tourism:museum;website:http://www.epm.ee/"
60687908,58.463746 26.6008412,historic:archaeological_site;name:Kärkna kloostri varemed
61719925,58.8887249 25.5555084,addr:city:Paide;addr:housenumber:33;addr:postcode:72716;addr:street:Lai;leisure:stadium;sport:multi;soccer
62018519,59.0644318 24.8083724,EE:EHIS:id:667;EE:EHIS:type:põhikool või gümnaasium;addr:city:Hagudi alevik;addr:country:EE;addr:housenumber:1;addr:postcode:79602;addr:street:Kooli;amenity:school;building:yes;maaamet:ETAK:523422;name:Hagudi Põhikool;old_addr:housenumber:1/2;source:addr:Maa-amet 2023
63666578,59.3613572 27.4258102,addr:city:Jõhvi;addr:country:EE;addr:housenumber:10;addr:postcode:41531;addr:street:Põllu;building:yes;maaamet:ETAK:304368;name:Pääsuke;source:addr:Maa-amet 2023;tourism:hotel
64249991,58.9918714 27.2383603,name:Telklaager;tourism:camp_site
64250214,59.0823185 27.3165689,addr:city:Iisaku alevik;addr:country:EE;addr:housenumber:67;addr:postcode:41101;addr:street:Tartu mnt;amenity:fuel;brand:Olerex;brand:wikidata:Q16931205;building:roof;compressed_air:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;fuel:taxfree_diesel:yes;internet_access:wlan;layer:1;name:Olerex Iisaku tankla;opening_hours:24/7;operator:Olerex;self_service:yes;vacuum_cleaner:yes
64774064,58.3240999 26.7217961,leisure:stadium;name:Ülenurme Gümnaasiumi staadion;source:Maa amet WMS 2009;sport:soccer;athletics
65454041,59.3927405 24.7262603,leisure:park;name:Oravamäe park;wikidata:Q42366050
65616406,58.9912954 27.1694514,addr:city:Rannapungerja küla;addr:housename:Liidia;addr:postcode:42208;building:yes;maaamet:ETAK:326358;name:puhkekeskus;source:addr:Maa-amet 2019;tourism:motel
66755432,59.4523233 28.0269574,addr:city:Narva-Jõesuu;addr:country:EE;addr:housenumber:48a;addr:street:Aia;building:hotel;email:sales@meresuu.ee;maaamet:orig_tunnus:51301:006:0025;name:Meresuu Spa & Hotel;phone:+372 357 9600;source:addr:Maa-amet 2012;tourism:hotel;website:https://www.meresuu.ee/
67794651,59.0366815 27.0769147,addr:city:Tudulinna küla;addr:housename:Uue-Kiriku;addr:postcode:42202;amenity:place_of_worship;building:yes;denomination:lutheran;maaamet:ETAK:544168;name:Tudulinna kirik;religion:christian;source:addr:Maa-amet 2019;wikidata:Q15401450;wikipedia:et:Tudulinna kirik
69202688,58.5886577 24.4072185,historic:ruins;note:looks like an old mill
69904820,59.5857789 25.7235041,addr:city:Loksa;addr:housenumber:17a;addr:postcode:74805;addr:street:Posti;amenity:place_of_worship;building:yes;denomination:orthodox;height:10;maaamet:ETAK:439466;name:Loksa Kroonlinna püha õiglase Joanni kirik;name:en:Orthodox church of St John of Kronstadt in Loksa;name:lv:Svētā Kronštates Jāņa pareizticīgo baznīca Loksā;name:ru:Православная церковь Святого Иоанна Кронштадтского;religion:christian;source:addr:Maa-amet 2019;wikidata:Q12368942
69904849,59.5850451 25.7289124,addr:city:Loksa;addr:housenumber:3;addr:postcode:74805;addr:street:Lasteaia;amenity:kindergarten;building:yes;email:lasteaed@loksa.ee;height:8;maaamet:ETAK:5740991;name:Loksa Lasteaed Õnnetriinu;opening_hours:Mo-Fr 07:30-18:00;operator:Loksa Linn;operator:type:public;phone:+372 622 9187;source:addr:Maa-amet 2019;website:https://www.loksalinn.ee/loksa-lasteaed-onnetriinu
69904858,59.5839635 25.7177747,addr:city:Loksa;addr:country:EE;addr:housenumber:4;addr:postcode:74805;addr:street:Posti;amenity:place_of_worship;building:kingdom_hall;denomination:jehovahs_witness;height:7;maaamet:ETAK:6120374;religion:christian;source:addr:Maa-amet 2019
70931606,58.5505437 23.2807274,addr:city:Pädaste küla;addr:housename:Pädaste mõisahoone;addr:postcode:94716;building:yes;maaamet:ETAK:172119;name:Pädaste mõisa peahoone;name:en:Pädaste manor house;source:addr:Maa-amet 2019;tourism:hotel;website:https://www.padaste.ee/;wikidata:Q107548826
71175483,58.5093461 23.0482939,addr:city:Pöide küla;addr:country:EE;addr:housename:Maarja;addr:postcode:94520;amenity:place_of_worship;building:church;denomination:lutheran;maaamet:ETAK:541293;name:Pöide Maarja kirik;old_addr:place:Maarja;opening_hours:24/7;religion:christian;source:Maa-amet 2019;source:addr:Maa-amet 2023;wikidata:Q4120769;wikipedia:et:Pöide kirik
71430470,58.4048608 24.4952592,addr:city:Pärnu;addr:country:EE;addr:housenumber:6;addr:street:Saviaugu;leisure:sports_centre;name:Saviaugu tenniseklubi;source:Maa amet WMS 2010;sport:tennis
71723960,58.9804636 23.8668736,addr:city:Vidruka küla;addr:country:EE;addr:housenumber:4;addr:postcode:90818;addr:street:Mõisa tee;building:yes;historic:manor;maaamet:ETAK:446401;name:Palivere mõisa peahoone;source:addr:Maa-amet 2019;tourism:hostel
71783880,59.4052556 24.7096449,addr:city:Tallinn;addr:housenumber:107;addr:street:Nõmme tee;leisure:park;name:Tondimõisa park;wikidata:Q18626445
71823541,59.2749827 27.9121907,leisure:park
72470887,58.3704834 22.684812,addr:city:Kõljala küla;addr:housename:Mõisa;addr:postcode:94102;building:yes;historic:building;maaamet:ETAK:185031;name:Kõljala Mois;source:addr:Maa-amet 2019;tourism:attraction
73553117,58.3822751 24.5094158,addr:city:Pärnu;addr:country:EE;addr:housenumber:18;addr:postcode:80018;addr:street:Suur-Sepa;alt_name:Pärnu Vana Turg;amenity:marketplace;building:retail;email:info@parnuturg.ee;maaamet:ETAK:83400;name:Pärnu Turg;opening_hours:Mo 08:00-16:00; Tu-Fr 08:00-18:00; Sa-Su 08:00-16:00;operator:Pärnu Turg OÜ;phone:+372 53806639;source:addr:Maa-amet 2023;website:https://parnuturg.ee/
73553120,58.3827669 24.5099497,addr:city:Pärnu;addr:country:EE;addr:housenumber:16;addr:postcode:80010;addr:street:Suur-Sepa;amenity:townhall;building:yes;name:Pärnu Linnavalitsus
73554096,58.382192 24.5173116,leisure:park;name:Siinmaa park;wikidata:Q123322384;wikipedia:et:Siinmaa park
73646279,58.3856417 24.5109345,leisure:park
73897857,58.3928019 24.4927492,leisure:park;name:Noorteväljaku park;source:survey;wikidata:Q123334062;wikipedia:et:Noorteväljaku park
74197679,58.410759 24.4926951,addr:city:Pärnu;addr:housenumber:84;addr:postcode:80043;addr:street:Tallinna mnt;amenity:fuel;brand:Circle K;brand:wikidata:Q3268010;brand:wikipedia:en:Circle K;building:yes;maaamet:ETAK:82583;name:Circle K;source:addr:Maa-amet 2019
74203221,58.3693476 24.5356667,addr:city:Pärnu;addr:housenumber:49;addr:street:Mai;amenity:kindergarten;barrier:fence;name:Pärnu Lasteaed Mai;source:Maa amet WMS 2010
74284832,58.2492342 26.1906389,addr:city:Noorma küla;addr:housename:Rannu õigeusukirik;addr:postcode:61110;amenity:place_of_worship;building:yes;denomination:orthodox;maaamet:ETAK:433818;name:Rannu Issanda Jeruusalemma Minemise kirik;religion:christian;source:addr:Maa-amet 2019;wikidata:Q12373567;wikipedia:et:Rannu Issanda Jeruusalemma Minemise kirik
74284836,58.2392191 26.2161356,addr:city:Rannu alevik;addr:country:EE;addr:housenumber:7;addr:postcode:61120;addr:street:Elva tee;amenity:community_centre;building:public;maaamet:ETAK:654184;name:Rannu rahvamaja;source:addr:Maa-amet 2019;website:https://elvakultuur.ee/rannu-rahvamaja/;wikipedia:et:Rannu rahvamaja
74289371,58.2518614 26.1769385,addr:city:Vallapalu küla;addr:country:EE;addr:housename:Rannu vallamaja;addr:postcode:61116;amenity:townhall;building:yes;maaamet:ETAK:425628;name:Rannu Vallavalitsus;source:addr:Maa-amet 2019
74289404,58.2715289 26.1331145,leisure:water_park;name:Tamme küla Oru talu surfiplats;sport:kitesurfing
74289409,58.2728491 26.1399077,addr:city:Tamme küla;addr:country:EE;addr:housename:Tuuleveski;addr:postcode:61114;building:yes;maaamet:ETAK:7775342;man_made:windmill;name:Tuuleveski;source:addr:Maa-amet 2019
74663564,58.3919735 24.4945796,addr:city:Pärnu;addr:country:EE;addr:housenumber:1;addr:postcode:80032;addr:street:J. V. Jannseni;alt_name:Neste Jannseni;amenity:fuel;brand:Neste;brand:wikidata:Q616376;brand:wikipedia:en:Neste;building:roof;capacity:2;email:neste.eesti@neste.com;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;name:Neste;opening_hours:24/7;operator:Neste Eesti AS;phone:+372 630 4165;self_service:yes;source:survey;website:https://www.neste.ee
75404032,58.4096379 24.4942364,addr:city:Pärnu;addr:country:EE;addr:housenumber:95;addr:postcode:80043;addr:street:Tallinna mnt;amenity:fuel;brand:Olerex;brand:wikidata:Q16931205;brand:wikipedia:et:AS Olerex;building:yes;fuel:HGV_diesel:yes;fuel:lpg:yes;fuel:octane_95:yes;fuel:octane_98:yes;maaamet:ETAK:5384344;name:Olerex;operator:Olerex;source:Maa amet WMS 2010;source:addr:Maa-amet 2023
75414065,59.191009 24.439091,EE:EHIS:id:358;EE:EHIS:type:põhikool või gümnaasium;addr:city:Ruila küla;addr:housename:Ruila kool;addr:postcode:76315;amenity:school;building:yes;maaamet:ETAK:618600;name:Ruila Põhikool;source:addr:Maa-amet 2019
75723894,58.0660161 27.0768216,addr:city:Põlva;addr:country:EE;addr:full:Ringtee 6;addr:housenumber:6;addr:postcode:63308;addr:street:Ringtee;amenity:place_of_worship;building:yes;denomination:jehovahs_witness;maaamet:ETAK:6075944;operator:Eesti Jehoova Tunnistajate Koguduste Liidu Põlva Kogudus;religion:christian;source:addr:Maa-amet 2023
75751482,58.3736022 24.5201304,addr:city:Pärnu;addr:country:EE;addr:housenumber:35;addr:postcode:80016;addr:street:A. H. Tammsaare pst;building:yes;maaamet:ETAK:93911;name:Strand;source:addr:Maa-amet 2023;stars:4;tourism:hotel;url:http://www.strand.ee
76212696,58.3930207 24.5133513,addr:city:Pärnu;addr:country:EE;addr:housenumber:2;addr:postcode:80039;addr:street:Männi;alt_name:EMK Pärnu AGAPE kogudus;amenity:place_of_worship;building:yes;denomination:methodist;maaamet:ETAK:433238;name:Pärnu Agape kirik;operator:Eesti Metodisti Kirik;operator:website:https://www.metodistikirik.ee/index.php/kogudus/parnu;operator:wikidata:Q31276364;operator:wikipedia:et:EMK Pärnu AGAPE kogudus;religion:christian;source:Maa-amet WMS 2010;source:addr:Maa-amet 2023
76379588,58.8875628 25.5411846,addr:city:Paide;addr:country:EE;addr:housenumber:29;addr:street:Raudtee;amenity:fuel;brand:Olerex;brand:wikidata:Q16931205;brand:wikipedia:et:AS Olerex;building:yes;building:levels:1;building:material:metal;check_date:2023-02-16;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;maaamet:orig_tunnus:56601:004:1620;name:Olerex;opening_hours:Mo-Su 06:00-22:00;roof:shape:flat;source:addr:Maa-amet 2012
77053340,58.0610717 26.4883997,leisure:park
77185785,58.2173526 26.4125758,EE:EHIS:id:288;EE:EHIS:type:põhikool või gümnaasium;addr:city:Elva;addr:country:EE;addr:housenumber:2;addr:postcode:61507;addr:street:Puiestee;alt_name:Elva keskkool;amenity:school;building:school;maaamet:ETAK:660410;name:Elva Gümnaasium;source:addr:Maa-amet 2019;website:https://elvag.edu.ee/
77363314,59.3077392 24.4292568,addr:city:Keila;addr:country:EE;addr:housenumber:1;addr:postcode:76608;addr:street:Keskväljak;alt_name:Keila Mihkli kirik;amenity:place_of_worship;building:church;denomination:lutheran;maaamet:ETAK:609498;name:Keila kirik;name:de:Michaelis-Kirche;religion:christian;source:addr:Maa-amet 2023;wikidata:Q12366764;wikipedia:et:Keila kirik
78456213,58.8901745 25.5558205,leisure:park
78456219,58.8892307 25.5512361,leisure:park
78515501,58.9386908 23.5738075,addr:city:Uuemõisa alevik;addr:country:EE;addr:housenumber:77;addr:postcode:90401;addr:street:Tallinna mnt;amenity:fuel;brand:Circle K;brand:wikidata:Q3268010;brand:wikipedia:en:Circle K;building:yes;car_wash:automatic;compressed_air:yes;fuel:adblue:yes;fuel:diesel:yes;fuel:octane_95:yes;fuel:octane_98:yes;maaamet:ETAK:5620990;name:Circle K;operator:Statoil;self_service:yes;shop:convenience;source:addr:Maa-amet 2019
79564795,59.3927089 24.6571938,alt_name:Glehni kalmistu;leisure:park;name:Glehni rahula;name:de:Glehn'sche Friedhof;name:et:Glehni rahula
80294164,58.8883446 25.5565502,addr:city:Paide;addr:country:EE;addr:housenumber:41;addr:postcode:72716;addr:street:Lai;amenity:social_centre;building:yes;building:levels:1;maaamet:ETAK:7100309;name:Paide perekodu;source:Maa amet WMS 2009;source:addr:Maa-amet 2023
80340459,58.2577867 22.4970513,addr:city:Kuressaare;addr:country:EE;addr:housenumber:45;addr:postcode:93815;addr:street:Tallinna;amenity:place_of_worship;building:church;maaamet:ETAK:178027;name:Kuressaare Siioni kirik;religion:christian;source:addr:Maa-amet 2023;wikidata:Q14955034;wikipedia:et:Kuressaare Siioni kirik
81547448,58.7106874 24.3676689,addr:city:Kivi-Vigala küla;addr:housename:Kiriku;addr:postcode:78001;amenity:place_of_worship;building:church;denomination:lutheran;maaamet:ETAK:524786;name:Vigala Maarja kirik;religion:christian;source:addr:Maa-amet 2019;wikidata:Q1897879;wikipedia:et:Vigala kirik
81647511,59.4386021 24.5007626,addr:city:Rannamõisa küla;addr:country:EE;addr:housename:Rannamõisa kirik;addr:postcode:76906;amenity:place_of_worship;building:church;denomination:lutheran;maaamet:ETAK:566637;name:Rannamõisa kirik;religion:christian;source:addr:Maa-amet 2023;wikidata:Q4504918;wikipedia:et:Rannamõisa kirik
82663602,59.462515 24.7040052,amenity:social_centre;check_date:2023-08-14;name:Paljassaare Sotsiaalmaja
83199959,59.0025087 25.5944275,addr:city:Anna küla;addr:country:EE;addr:housename:Anna kalmistu;addr:postcode:72601;amenity:place_of_worship;building:church;denomination:lutheran;maaamet:ETAK:447414;name:Anna kirik;operator:EELK;religion:christian;source:addr:Maa-amet 2023;website:https://anna.eelk.ee/;wikidata:Q12359274;wikipedia:et:Anna kirik
83492840,58.225026 26.403804,leisure:stadium;name:Elva staadion;sport:multi
83939826,59.3872901 24.0361074,addr:city:Paldiski;addr:housename:Pakrineeme vaatetorn;addr:postcode:76805;building:yes;int_name:Pakri Old Lighthouse;maaamet:ETAK:5669890;name:Pakri vana tuletorn;name:en:Old Lighthouse;name:ru:Старый маяк;source:addr:Maa-amet 2019;tourism:viewpoint;wikidata:Q42329572
84202973,59.3667242 24.1293086,leisure:park
85424191,59.4142104 24.7157321,leisure:park;name:Räägu park;wikidata:Q42367702
85733722,59.4049148 24.7099333,addr:city:Tallinn;addr:country:EE;addr:housenumber:84/6;addr:postcode:13418;addr:street:Tondi;building:yes;leisure:sports_centre;maaamet:ETAK:6096384;name:Audentese Tennisehall;source:addr:Maa-amet 2019;sport:tennis
85733723,59.405281 24.710979,leisure:stadium;name:Audentese staadion;sport:athletics
87100692,59.3798566 28.1688318,addr:city:Narva;addr:country:EE;addr:housenumber:50;addr:postcode:21005;addr:street:Tallinna mnt;amenity:kindergarten;building:yes;building:levels:2;maaamet:ETAK:629711;name:Potsataja (№ 10);roof:shape:flat;source:addr:Maa-amet 2012
87144475,58.7329828 25.5305254,"addr:city:Kärevere küla;addr:country:EE;addr:housename:Kaigo;addr:postcode:72302;address:Kärevere küla, 72301 Oisu vald, Järva maakond;alt_name:Vanatehnikaklubi ""Retrom"" tuletõrjemuuseum;building:yes;maaamet:ETAK:253132;name:Oisu tuletõrjemuuseum;name:en:Fire Fighting Museum Of The Retro Technology Club ""Retrom"";opening_hours:""by appointment"";phone:+372 3871363;source:http://www.muuseum.ee/et/muuseumid;source:addr:Maa-amet 2019;tourism:museum;website:https://galerii.estrescue.eu/thumbnails.php?album=36"
88006544,59.268799 24.513286,addr:city:Jõgisoo küla;addr:housename:Seltsimaja;addr:postcode:76411;alt_name:Jõgisoo rahvamaja;amenity:community_centre;building:yes;height:10;maaamet:ETAK:612515;name:Jõgisoo seltsimaja;operator:Saue-Jõgisoo Haridusselts MTÜ;operator:type:community;source:addr:Maa-amet 2019;website:https://www.jogisooseltsimaja.ee/
88013389,59.2746277 24.5067969,leisure:park;name:Jõgisoo mõisa park
88590404,59.4266561 24.7100197,leisure:park;name:Cederhelmi park;website:https://www.tallinn.ee/est/keskkond/Cederhilmi-park;wikidata:Q31271996;wikipedia:et:Cederhelmi park
88592190,59.4207964 24.6918903,leisure:park;name:Charlottentali park
89636684,59.5205641 24.8180963,leisure:park
89700651,59.5029082 26.5421396,addr:city:Kunda;addr:country:EE;addr:housenumber:21;addr:postcode:44109;addr:street:Jõe;building:yes;maaamet:ETAK:474178;name:Kunda hüdroelektrijaam;source:addr:Maa-amet 2019;tourism:attraction
93096535,58.7037284 22.5888861,addr:city:Emmaste küla;addr:housename:Tankla;addr:postcode:92001;amenity:fuel;building:yes;layer:1;maaamet:ETAK:150288;name:Emmaste Olerex;source:Maa-amet WMS ortho 01.01.2011;source:addr:Maa-amet 2019
93096536,58.7056371 22.5990395,addr:city:Emmaste küla;addr:country:EE;addr:housename:Naksitralli;addr:housenumber:2;addr:postcode:92001;amenity:library;building:house;maaamet:ETAK:144480;name:Emmaste raamatukogu;name:en:Emmaste Library;old_addr:housename:Naksitralli/2;source:Maa-amet WMS ortho 01.01.2011;source:addr:Maa-amet 2023
94594580,58.7875201 22.4963198,addr:city:Nurste küla;addr:housename:Palvemaja;addr:postcode:92002;amenity:place_of_worship;building:yes;denomination:baptist;maaamet:ETAK:142312;name:Emmaste-Nurste baptisti palvemaja;religion:christian;source:Maa-amet WMS ortho 11.01.2011;source:addr:Maa-amet 2019
94627677,58.9157483 22.3891438,name:Villamaa puhkeküla;phone:+3724448622;tourism:camp_site
95117079,58.3116837 26.6922874,EE:EHIS:id:144;EE:EHIS:type:rakenduskõrgkool;amenity:college;name:Eesti Lennuakadeemia
